3000	3600	1441.3	646.25	103	103	103	1
3000	3600	1439.8	644.75	103	103	153	1
3000	3600	1439.8	646.25	103	103	203	1
3000	3600	1447.3	647.75	103	103	253	1
3000	3600	1436.8	644.75	103	103	3	1
3000	3600	1427.8	655.25	103	103	53	1
3000	3600	1439.8	583.25	103	153	103	1
3000	3600	1441.3	584.75	103	153	153	1
3000	3600	1439.8	580.25	103	153	203	1
3000	3600	1439.8	584.75	103	153	253	1
3000	3600	1433.8	578.75	103	153	3	1
3000	3600	1441.3	584.75	103	153	53	1
3000	3600	1442.8	520.25	103	203	103	1
3000	3600	1445.8	521.75	103	203	153	1
3000	3600	1444.3	520.25	103	203	203	1
3000	3600	1445.8	521.75	103	203	253	1
3000	3600	1430.8	529.25	103	203	3	1
3000	3600	1445.8	521.75	103	203	53	1
3000	3600	1448.8	461.75	103	253	103	1
3000	3600	1445.8	461.75	103	253	153	1
3000	3600	1448.8	463.25	103	253	203	1
3000	3600	1447.3	461.75	103	253	253	1
3000	3600	1436.8	463.25	103	253	3	1
3000	3600	1448.8	461.75	103	253	53	1
3000	3600	1451.8	769.25	103	3	103	1
3000	3600	1447.3	772.25	103	3	153	1
3000	3600	1453.3	767.75	103	3	203	1
3000	3600	1451.8	770.75	103	3	253	1
3000	3600	1444.3	767.75	103	3	3	1
3000	3600	1439.8	779.75	103	3	53	1
3000	3600	1442.8	707.75	103	53	103	1
3000	3600	1444.3	709.25	103	53	153	1
3000	3600	1444.3	710.75	103	53	203	1
3000	3600	1445.8	712.25	103	53	253	1
3000	3600	1435.3	704.75	103	53	3	1
3000	3600	1435.3	718.25	103	53	53	1
3000	3600	1595.8	677.75	128	103	103	1
3000	3600	1594.3	682.25	128	103	153	1
3000	3600	1589.8	677.75	128	103	203	1
3000	3600	1591.3	679.25	128	103	253	1
3000	3600	1585.3	676.25	128	103	3	1
3000	3600	1580.8	686.75	128	103	53	1
3000	3600	1595.8	610.25	128	153	103	1
3000	3600	1594.3	613.25	128	153	153	1
3000	3600	1592.8	611.75	128	153	203	1
3000	3600	1595.8	614.75	128	153	253	1
3000	3600	1589.8	607.25	128	153	3	1
3000	3600	1597.3	611.75	128	153	53	1
3000	3600	1600.3	548.75	128	203	103	1
3000	3600	1600.3	550.25	128	203	153	1
3000	3600	1600.3	547.25	128	203	203	1
3000	3600	1600.3	548.75	128	203	253	1
3000	3600	1588.3	554.75	128	203	3	1
3000	3600	1600.3	547.25	128	203	53	1
3000	3600	1604.8	487.25	128	253	103	1
3000	3600	1607.8	484.25	128	253	153	1
3000	3600	1601.8	485.75	128	253	203	1
3000	3600	1609.3	485.75	128	253	253	1
3000	3600	1594.3	488.75	128	253	3	1
3000	3600	1601.8	484.25	128	253	53	1
